Namespace(annpath='train.json', bs=32, clip_len=16, cuda=True, dataparallel=True, emb_init='../wordvectors/glove.840B.300d-char.txt', embedding_size=300, feature_size=8192, framepath='frames', ft_begin_index=0, imsize=224, log_every=10, lr=0.0001, lstm_memory=512, lstm_pretrain_ep=0, lstm_stacks=1, manual_seed=1, max_epochs=1000, max_seqlen=30, meta_path='videometa_train.json', mode='train', model_path='../models', modeldepth=18, modelname='resnet', momentum=0.9, n_classes=400, n_cpu=8, n_finetune_classes=400, norm_value=1, num_layers=18, patience=10, pretrain_path='../models/resnet-18-kinetics.pth', resnet_shortcut='A', resnext_cardinality=32, rnnmethod='LSTM', root_path='/ssd1/dsets/activitynet_captions', sample_duration=16, sample_size=112, start_from_ep=0, token_level=False, vocabpath='vocab.json', wide_resnet_k=2)
loaded dictionary from /ssd1/dsets/activitynet_captions/vocab.json
dictionary length: 11181 words
succesfully initialized embeddings from ../wordvectors/glove.840B.300d-char.txt
using 4 gpus...
# of params in model : 46450405
start decoder pretraining, doing for 0 epochs
start training
iter 000010/000283 | nll loss: 9.3273 | 1.7958s per loop
iter 000190/000283 | nll loss: 7.1102 | 0.6787s per loop
iter 000200/000283 | nll loss: 7.3014 | 0.7126s per loop
iter 000210/000283 | nll loss: 7.2168 | 0.6809s per loop
iter 000220/000283 | nll loss: 7.3362 | 0.6695s per loop
iter 000230/000283 | nll loss: 7.4270 | 0.6614s per loop
iter 000240/000283 | nll loss: 7.2966 | 0.6951s per loop
iter 000250/000283 | nll loss: 7.1959 | 0.7058s per loop
iter 000260/000283 | nll loss: 7.2935 | 0.6679s per loop
iter 000270/000283 | nll loss: 7.1691 | 0.6922s per loop
iter 000280/000283 | nll loss: 7.1298 | 0.6303s per loop
epoch 0095/1000 done, loss: 7.230415
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0095.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0095.ckpt
iter 000010/000283 | nll loss: 7.2488 | 1.1503s per loop
iter 000020/000283 | nll loss: 7.3265 | 0.7220s per loop
iter 000030/000283 | nll loss: 7.1438 | 0.7153s per loop
iter 000040/000283 | nll loss: 7.0024 | 0.7162s per loop
iter 000050/000283 | nll loss: 7.4253 | 0.7411s per loop
iter 000060/000283 | nll loss: 7.3611 | 0.6993s per loop
iter 000070/000283 | nll loss: 7.2687 | 0.6701s per loop
iter 000080/000283 | nll loss: 7.3755 | 0.6616s per loop
iter 000090/000283 | nll loss: 7.5377 | 0.6658s per loop
iter 000100/000283 | nll loss: 7.2366 | 0.6803s per loop
iter 000110/000283 | nll loss: 7.5122 | 0.7311s per loop
iter 000120/000283 | nll loss: 7.0584 | 0.7568s per loop
iter 000130/000283 | nll loss: 7.1577 | 0.6623s per loop
iter 000140/000283 | nll loss: 7.2295 | 0.7147s per loop
iter 000150/000283 | nll loss: 7.4593 | 0.7264s per loop
iter 000160/000283 | nll loss: 7.2900 | 0.7079s per loop
iter 000170/000283 | nll loss: 7.1944 | 0.7105s per loop
iter 000180/000283 | nll loss: 7.1045 | 0.6863s per loop
iter 000190/000283 | nll loss: 7.3130 | 0.6897s per loop
iter 000200/000283 | nll loss: 7.2433 | 0.7165s per loop
iter 000210/000283 | nll loss: 7.3964 | 0.7127s per loop
iter 000220/000283 | nll loss: 7.0216 | 0.6834s per loop
iter 000230/000283 | nll loss: 7.3476 | 0.6758s per loop
iter 000240/000283 | nll loss: 7.4644 | 0.7114s per loop
iter 000250/000283 | nll loss: 7.4927 | 0.6878s per loop
iter 000260/000283 | nll loss: 7.3889 | 1.0765s per loop
iter 000270/000283 | nll loss: 7.3052 | 0.9357s per loop
iter 000280/000283 | nll loss: 7.2347 | 0.7539s per loop
epoch 0096/1000 done, loss: 6.978080
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0096.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0096.ckpt
iter 000010/000283 | nll loss: 7.4228 | 1.1453s per loop
iter 000020/000283 | nll loss: 7.0919 | 0.7420s per loop
iter 000030/000283 | nll loss: 7.4337 | 0.6943s per loop
iter 000040/000283 | nll loss: 7.2578 | 0.6891s per loop
iter 000050/000283 | nll loss: 7.4905 | 0.7568s per loop
iter 000060/000283 | nll loss: 7.3970 | 0.7016s per loop
iter 000070/000283 | nll loss: 7.1325 | 0.7682s per loop
iter 000080/000283 | nll loss: 7.4857 | 0.6930s per loop
iter 000090/000283 | nll loss: 7.1925 | 0.6835s per loop
iter 000100/000283 | nll loss: 7.3807 | 0.7412s per loop
iter 000110/000283 | nll loss: 7.1284 | 0.7317s per loop
iter 000120/000283 | nll loss: 7.3015 | 0.7467s per loop
iter 000130/000283 | nll loss: 7.4465 | 0.7086s per loop
iter 000140/000283 | nll loss: 7.3766 | 0.7140s per loop
iter 000150/000283 | nll loss: 7.4775 | 0.6890s per loop
iter 000160/000283 | nll loss: 7.1994 | 0.7040s per loop
iter 000170/000283 | nll loss: 7.3874 | 0.6685s per loop
iter 000180/000283 | nll loss: 7.2524 | 0.6726s per loop
iter 000190/000283 | nll loss: 7.5459 | 0.7358s per loop
iter 000200/000283 | nll loss: 7.2352 | 0.7020s per loop
iter 000210/000283 | nll loss: 7.3649 | 0.7119s per loop
iter 000220/000283 | nll loss: 7.1160 | 0.7145s per loop
iter 000230/000283 | nll loss: 7.2973 | 0.7131s per loop
iter 000240/000283 | nll loss: 7.3089 | 0.7074s per loop
iter 000250/000283 | nll loss: 7.3060 | 0.6959s per loop
iter 000260/000283 | nll loss: 7.4807 | 0.7830s per loop
iter 000270/000283 | nll loss: 7.2945 | 0.7184s per loop
iter 000280/000283 | nll loss: 7.1789 | 0.6019s per loop
epoch 0097/1000 done, loss: 7.178267
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0097.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0097.ckpt
iter 000010/000283 | nll loss: 7.2437 | 1.0315s per loop
iter 000020/000283 | nll loss: 7.1814 | 0.7151s per loop
iter 000030/000283 | nll loss: 7.3753 | 0.7103s per loop
iter 000040/000283 | nll loss: 7.4280 | 0.6959s per loop
iter 000050/000283 | nll loss: 7.3669 | 0.7061s per loop
iter 000060/000283 | nll loss: 7.2484 | 0.6863s per loop
iter 000070/000283 | nll loss: 7.2399 | 0.7080s per loop
iter 000080/000283 | nll loss: 7.3891 | 0.6840s per loop
iter 000090/000283 | nll loss: 7.3855 | 0.7451s per loop
iter 000100/000283 | nll loss: 7.2138 | 0.7098s per loop
iter 000110/000283 | nll loss: 7.2545 | 0.9315s per loop
iter 000120/000283 | nll loss: 7.3017 | 1.1253s per loop
iter 000130/000283 | nll loss: 7.3770 | 0.7930s per loop
iter 000140/000283 | nll loss: 7.3343 | 0.7420s per loop
iter 000150/000283 | nll loss: 7.3352 | 0.6733s per loop
iter 000160/000283 | nll loss: 7.3453 | 0.8092s per loop
iter 000170/000283 | nll loss: 7.1790 | 0.7042s per loop
iter 000180/000283 | nll loss: 7.4862 | 0.6752s per loop
iter 000190/000283 | nll loss: 7.3194 | 0.7605s per loop
iter 000200/000283 | nll loss: 7.2487 | 0.6829s per loop
iter 000210/000283 | nll loss: 7.3905 | 0.6913s per loop
iter 000220/000283 | nll loss: 7.1096 | 0.6423s per loop
iter 000230/000283 | nll loss: 7.4341 | 0.7012s per loop
iter 000240/000283 | nll loss: 7.2279 | 0.6968s per loop
iter 000250/000283 | nll loss: 7.2501 | 0.7110s per loop
iter 000260/000283 | nll loss: 7.2054 | 0.6827s per loop
iter 000270/000283 | nll loss: 7.2886 | 0.6999s per loop
iter 000280/000283 | nll loss: 7.1085 | 0.6396s per loop
epoch 0098/1000 done, loss: 7.231295
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0098.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0098.ckpt
iter 000010/000283 | nll loss: 7.2468 | 1.0525s per loop
iter 000020/000283 | nll loss: 7.3097 | 0.6923s per loop
iter 000030/000283 | nll loss: 7.3405 | 0.6751s per loop
iter 000040/000283 | nll loss: 7.1736 | 0.6954s per loop
iter 000050/000283 | nll loss: 7.0745 | 0.6654s per loop
iter 000060/000283 | nll loss: 7.3929 | 0.6437s per loop
iter 000070/000283 | nll loss: 7.3523 | 0.7789s per loop
iter 000080/000283 | nll loss: 7.3844 | 0.7622s per loop
iter 000090/000283 | nll loss: 7.2815 | 0.7173s per loop
iter 000100/000283 | nll loss: 7.1721 | 0.7348s per loop
iter 000110/000283 | nll loss: 7.2777 | 0.6875s per loop
iter 000120/000283 | nll loss: 7.3465 | 0.7148s per loop
iter 000130/000283 | nll loss: 7.2811 | 0.7353s per loop
iter 000140/000283 | nll loss: 7.2113 | 0.7221s per loop
iter 000150/000283 | nll loss: 7.2325 | 0.7206s per loop
iter 000160/000283 | nll loss: 7.1432 | 0.7032s per loop
iter 000170/000283 | nll loss: 7.0236 | 0.7363s per loop
iter 000180/000283 | nll loss: 7.1700 | 0.7015s per loop
iter 000190/000283 | nll loss: 7.1701 | 0.7310s per loop
iter 000200/000283 | nll loss: 7.4412 | 0.6773s per loop
iter 000210/000283 | nll loss: 7.0169 | 0.6610s per loop
iter 000220/000283 | nll loss: 7.2421 | 0.6752s per loop
iter 000230/000283 | nll loss: 7.1560 | 0.6622s per loop
iter 000240/000283 | nll loss: 7.4412 | 0.6687s per loop
iter 000250/000283 | nll loss: 7.4382 | 0.6395s per loop
iter 000260/000283 | nll loss: 7.2878 | 0.7199s per loop
iter 000270/000283 | nll loss: 7.1923 | 0.6508s per loop
iter 000280/000283 | nll loss: 7.4433 | 0.6279s per loop
epoch 0099/1000 done, loss: 7.158239
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0099.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0099.ckpt
iter 000010/000283 | nll loss: 7.1139 | 1.0765s per loop
iter 000020/000283 | nll loss: 7.0925 | 0.6964s per loop
iter 000030/000283 | nll loss: 7.1577 | 0.6788s per loop
iter 000040/000283 | nll loss: 7.2121 | 0.7054s per loop
iter 000050/000283 | nll loss: 7.1696 | 0.6960s per loop
iter 000060/000283 | nll loss: 7.3626 | 0.6838s per loop
iter 000070/000283 | nll loss: 7.2910 | 0.6533s per loop
iter 000080/000283 | nll loss: 7.2456 | 0.6595s per loop
iter 000090/000283 | nll loss: 7.0283 | 0.6709s per loop
iter 000100/000283 | nll loss: 7.4238 | 0.6707s per loop
iter 000110/000283 | nll loss: 7.4422 | 0.7042s per loop
iter 000120/000283 | nll loss: 7.4670 | 0.6782s per loop
iter 000130/000283 | nll loss: 7.3739 | 0.6774s per loop
iter 000140/000283 | nll loss: 7.3673 | 0.6609s per loop
iter 000150/000283 | nll loss: 7.2769 | 0.6677s per loop
iter 000160/000283 | nll loss: 7.1693 | 0.6899s per loop
iter 000170/000283 | nll loss: 7.3955 | 0.6693s per loop
iter 000180/000283 | nll loss: 7.1529 | 0.6851s per loop
iter 000190/000283 | nll loss: 7.3038 | 0.7033s per loop
iter 000200/000283 | nll loss: 7.2878 | 0.7511s per loop
iter 000210/000283 | nll loss: 7.4615 | 0.6787s per loop
iter 000220/000283 | nll loss: 7.3892 | 0.6452s per loop
iter 000230/000283 | nll loss: 7.3594 | 0.7055s per loop
iter 000240/000283 | nll loss: 7.2841 | 0.6754s per loop
iter 000250/000283 | nll loss: 7.3391 | 0.7162s per loop
iter 000260/000283 | nll loss: 7.1603 | 0.6808s per loop
iter 000270/000283 | nll loss: 7.4585 | 0.7065s per loop
iter 000280/000283 | nll loss: 7.2413 | 0.6136s per loop
epoch 0100/1000 done, loss: 7.153046
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0100.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0100.ckpt
iter 000010/000283 | nll loss: 7.3484 | 1.1130s per loop
iter 000020/000283 | nll loss: 7.4922 | 0.6965s per loop
iter 000030/000283 | nll loss: 7.1365 | 0.7027s per loop
iter 000040/000283 | nll loss: 7.3295 | 0.7310s per loop
iter 000050/000283 | nll loss: 7.3196 | 0.6954s per loop
iter 000060/000283 | nll loss: 7.2888 | 0.7926s per loop
iter 000070/000283 | nll loss: 7.3027 | 0.7065s per loop
iter 000080/000283 | nll loss: 7.4357 | 0.6984s per loop
iter 000090/000283 | nll loss: 7.2682 | 0.6950s per loop
iter 000100/000283 | nll loss: 7.3351 | 0.7449s per loop
iter 000110/000283 | nll loss: 7.2888 | 0.7224s per loop
iter 000120/000283 | nll loss: 7.3072 | 0.7275s per loop
iter 000130/000283 | nll loss: 6.9959 | 0.7492s per loop
iter 000140/000283 | nll loss: 7.4705 | 0.6829s per loop
iter 000150/000283 | nll loss: 7.2904 | 0.7283s per loop
iter 000160/000283 | nll loss: 7.3031 | 0.6892s per loop
iter 000170/000283 | nll loss: 7.2565 | 0.7152s per loop
iter 000180/000283 | nll loss: 7.3474 | 0.7340s per loop
iter 000190/000283 | nll loss: 7.1324 | 0.6853s per loop
iter 000200/000283 | nll loss: 7.1538 | 0.7202s per loop
iter 000210/000283 | nll loss: 7.3795 | 0.6790s per loop
iter 000220/000283 | nll loss: 7.3497 | 0.7100s per loop
iter 000230/000283 | nll loss: 7.3369 | 0.6804s per loop
iter 000240/000283 | nll loss: 7.0989 | 0.7224s per loop
iter 000250/000283 | nll loss: 7.2358 | 0.6702s per loop
iter 000260/000283 | nll loss: 7.2564 | 0.7632s per loop
iter 000270/000283 | nll loss: 7.1998 | 0.6180s per loop
iter 000280/000283 | nll loss: 7.4060 | 0.6443s per loop
Epoch   100: reducing learning rate of group 0 to 1.2500e-05.
epoch 0101/1000 done, loss: 7.367171
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0101.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0101.ckpt
iter 000010/000283 | nll loss: 7.3273 | 1.0736s per loop
iter 000020/000283 | nll loss: 7.3165 | 0.6853s per loop
iter 000030/000283 | nll loss: 7.3242 | 0.6790s per loop
iter 000040/000283 | nll loss: 7.5188 | 0.6812s per loop
iter 000050/000283 | nll loss: 7.2535 | 0.6795s per loop
iter 000060/000283 | nll loss: 7.3548 | 0.7053s per loop
iter 000070/000283 | nll loss: 7.2030 | 0.7074s per loop
iter 000080/000283 | nll loss: 7.3814 | 0.7101s per loop
iter 000090/000283 | nll loss: 7.3216 | 0.6796s per loop
iter 000100/000283 | nll loss: 7.2248 | 0.7356s per loop
iter 000110/000283 | nll loss: 7.4020 | 0.7495s per loop
iter 000120/000283 | nll loss: 7.2259 | 0.7688s per loop
iter 000130/000283 | nll loss: 7.5241 | 0.7170s per loop
iter 000140/000283 | nll loss: 7.4389 | 0.6708s per loop
iter 000150/000283 | nll loss: 7.2406 | 0.6926s per loop
iter 000160/000283 | nll loss: 7.3335 | 0.6905s per loop
iter 000170/000283 | nll loss: 7.2406 | 0.7510s per loop
iter 000180/000283 | nll loss: 7.3632 | 0.6653s per loop
iter 000190/000283 | nll loss: 7.4525 | 0.7655s per loop
iter 000200/000283 | nll loss: 7.0985 | 0.6599s per loop
iter 000210/000283 | nll loss: 7.2163 | 0.6769s per loop
iter 000220/000283 | nll loss: 7.1708 | 0.7395s per loop
iter 000230/000283 | nll loss: 7.0846 | 0.6912s per loop
iter 000240/000283 | nll loss: 7.4660 | 0.6899s per loop
iter 000250/000283 | nll loss: 7.2361 | 0.6915s per loop
iter 000260/000283 | nll loss: 7.1785 | 0.6422s per loop
iter 000270/000283 | nll loss: 7.4447 | 0.6950s per loop
iter 000280/000283 | nll loss: 7.4383 | 0.6263s per loop
epoch 0102/1000 done, loss: 7.020693
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0102.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0102.ckpt
iter 000010/000283 | nll loss: 7.2488 | 1.0154s per loop
iter 000020/000283 | nll loss: 7.3225 | 0.6774s per loop
iter 000030/000283 | nll loss: 7.2866 | 0.6774s per loop
iter 000040/000283 | nll loss: 7.2565 | 0.7409s per loop
iter 000050/000283 | nll loss: 7.1614 | 0.7410s per loop
iter 000060/000283 | nll loss: 7.0363 | 0.6868s per loop
iter 000070/000283 | nll loss: 7.2017 | 0.7469s per loop
iter 000080/000283 | nll loss: 7.3097 | 0.6870s per loop
iter 000090/000283 | nll loss: 7.2081 | 0.7423s per loop
iter 000100/000283 | nll loss: 7.2758 | 0.6869s per loop
iter 000110/000283 | nll loss: 7.2659 | 0.6591s per loop
iter 000120/000283 | nll loss: 7.2439 | 0.7073s per loop
iter 000130/000283 | nll loss: 7.4062 | 0.6908s per loop
iter 000140/000283 | nll loss: 7.3362 | 0.6783s per loop
iter 000150/000283 | nll loss: 7.3913 | 0.6680s per loop
iter 000160/000283 | nll loss: 7.2879 | 0.6980s per loop
iter 000170/000283 | nll loss: 7.3222 | 0.7227s per loop
iter 000180/000283 | nll loss: 7.1182 | 0.7120s per loop
iter 000190/000283 | nll loss: 7.0050 | 0.7112s per loop
iter 000200/000283 | nll loss: 7.3049 | 0.6843s per loop
iter 000210/000283 | nll loss: 7.3093 | 0.6755s per loop
iter 000220/000283 | nll loss: 7.2235 | 0.6666s per loop
iter 000230/000283 | nll loss: 7.3490 | 0.6421s per loop
iter 000240/000283 | nll loss: 7.3668 | 0.6724s per loop
iter 000250/000283 | nll loss: 7.2557 | 0.6988s per loop
iter 000260/000283 | nll loss: 7.1845 | 0.6912s per loop
iter 000270/000283 | nll loss: 7.2801 | 0.6903s per loop
iter 000280/000283 | nll loss: 7.1866 | 0.6557s per loop
epoch 0103/1000 done, loss: 7.238512
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0103.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0103.ckpt
iter 000010/000283 | nll loss: 7.3638 | 1.0373s per loop
iter 000020/000283 | nll loss: 7.3282 | 0.6709s per loop
iter 000030/000283 | nll loss: 7.0718 | 0.6990s per loop
iter 000040/000283 | nll loss: 6.9379 | 0.7032s per loop
iter 000050/000283 | nll loss: 7.3158 | 0.6823s per loop
iter 000060/000283 | nll loss: 7.2359 | 0.7157s per loop
iter 000070/000283 | nll loss: 7.3124 | 0.6305s per loop
iter 000080/000283 | nll loss: 7.2640 | 0.7035s per loop
iter 000090/000283 | nll loss: 7.2734 | 0.6750s per loop
iter 000100/000283 | nll loss: 7.1447 | 0.6895s per loop
iter 000110/000283 | nll loss: 7.2872 | 0.6898s per loop
iter 000120/000283 | nll loss: 7.3237 | 0.6510s per loop
iter 000130/000283 | nll loss: 7.2147 | 0.6879s per loop
iter 000140/000283 | nll loss: 7.3622 | 0.6926s per loop
iter 000150/000283 | nll loss: 7.3104 | 0.6591s per loop
iter 000160/000283 | nll loss: 7.1657 | 0.7002s per loop
iter 000170/000283 | nll loss: 7.4404 | 0.6853s per loop
iter 000180/000283 | nll loss: 7.0174 | 0.7081s per loop
iter 000190/000283 | nll loss: 7.4145 | 0.7520s per loop
iter 000200/000283 | nll loss: 7.1846 | 0.7024s per loop
iter 000210/000283 | nll loss: 7.2931 | 0.6593s per loop
iter 000220/000283 | nll loss: 7.2574 | 0.6842s per loop
iter 000230/000283 | nll loss: 7.2710 | 0.6859s per loop
iter 000240/000283 | nll loss: 7.1463 | 0.6913s per loop
iter 000250/000283 | nll loss: 7.3095 | 0.6762s per loop
iter 000260/000283 | nll loss: 7.4943 | 0.8044s per loop
iter 000270/000283 | nll loss: 7.3327 | 0.7286s per loop
iter 000280/000283 | nll loss: 7.3612 | 0.6242s per loop
epoch 0104/1000 done, loss: 7.333089
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0104.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0104.ckpt
iter 000010/000283 | nll loss: 7.4853 | 1.0467s per loop
iter 000020/000283 | nll loss: 7.2565 | 0.6558s per loop
iter 000030/000283 | nll loss: 7.3673 | 0.6729s per loop
iter 000040/000283 | nll loss: 7.3826 | 0.7035s per loop
iter 000050/000283 | nll loss: 7.2712 | 0.6775s per loop
iter 000060/000283 | nll loss: 7.0636 | 0.6752s per loop
iter 000070/000283 | nll loss: 7.3222 | 0.6801s per loop
iter 000080/000283 | nll loss: 7.5376 | 0.7233s per loop
iter 000090/000283 | nll loss: 7.0471 | 0.6981s per loop
iter 000100/000283 | nll loss: 7.1694 | 0.6887s per loop
iter 000110/000283 | nll loss: 7.3337 | 0.7020s per loop
iter 000120/000283 | nll loss: 7.2431 | 0.6823s per loop
iter 000130/000283 | nll loss: 7.1205 | 0.7220s per loop
iter 000140/000283 | nll loss: 7.4100 | 0.6818s per loop
iter 000150/000283 | nll loss: 7.3785 | 0.6694s per loop
iter 000160/000283 | nll loss: 7.2070 | 0.6659s per loop
iter 000170/000283 | nll loss: 7.1538 | 0.6532s per loop
iter 000180/000283 | nll loss: 7.3487 | 0.6612s per loop
iter 000190/000283 | nll loss: 7.2383 | 0.6935s per loop
iter 000200/000283 | nll loss: 7.3154 | 0.6933s per loop
iter 000210/000283 | nll loss: 7.1997 | 0.6808s per loop
iter 000220/000283 | nll loss: 7.3925 | 0.7115s per loop
iter 000230/000283 | nll loss: 7.4335 | 0.7238s per loop
iter 000240/000283 | nll loss: 7.3851 | 0.7078s per loop
iter 000250/000283 | nll loss: 7.1695 | 0.6744s per loop
iter 000260/000283 | nll loss: 7.5553 | 0.6879s per loop
iter 000270/000283 | nll loss: 7.2170 | 0.6917s per loop
iter 000280/000283 | nll loss: 7.3607 | 0.6223s per loop
epoch 0105/1000 done, loss: 7.388267
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0105.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0105.ckpt
iter 000010/000283 | nll loss: 7.1889 | 1.0642s per loop
iter 000020/000283 | nll loss: 7.2885 | 0.7480s per loop
iter 000030/000283 | nll loss: 7.2960 | 0.7189s per loop
iter 000040/000283 | nll loss: 7.3202 | 0.6856s per loop
iter 000050/000283 | nll loss: 7.1414 | 0.7013s per loop
iter 000060/000283 | nll loss: 7.3758 | 0.6614s per loop
iter 000070/000283 | nll loss: 7.1773 | 0.7090s per loop
iter 000080/000283 | nll loss: 7.4356 | 0.7206s per loop
iter 000090/000283 | nll loss: 7.3294 | 0.6834s per loop
iter 000100/000283 | nll loss: 7.2701 | 0.6517s per loop
iter 000110/000283 | nll loss: 7.2178 | 0.6502s per loop
iter 000120/000283 | nll loss: 7.3942 | 0.6621s per loop
iter 000130/000283 | nll loss: 7.3111 | 0.6707s per loop
iter 000140/000283 | nll loss: 7.0486 | 0.6721s per loop
iter 000150/000283 | nll loss: 7.2048 | 0.6596s per loop
iter 000160/000283 | nll loss: 7.1601 | 0.6722s per loop
iter 000170/000283 | nll loss: 7.2595 | 0.6580s per loop
iter 000180/000283 | nll loss: 7.1975 | 0.6767s per loop
iter 000190/000283 | nll loss: 7.2407 | 0.7081s per loop
iter 000200/000283 | nll loss: 7.2028 | 0.6838s per loop
iter 000210/000283 | nll loss: 7.2694 | 0.6952s per loop
iter 000220/000283 | nll loss: 7.3446 | 0.6679s per loop
iter 000230/000283 | nll loss: 7.3457 | 0.6724s per loop
iter 000240/000283 | nll loss: 7.1677 | 0.6512s per loop
iter 000250/000283 | nll loss: 7.2508 | 0.6478s per loop
iter 000260/000283 | nll loss: 7.1578 | 0.7025s per loop
iter 000270/000283 | nll loss: 7.2434 | 0.6562s per loop
iter 000280/000283 | nll loss: 7.3451 | 0.6009s per loop
epoch 0106/1000 done, loss: 7.270957
saved encoder model to ../models/resnet_18/b032_s224_l016/ep0106.ckpt
saved decoder model to ../models/LSTM_fine/b032_s224_l016/ep0106.ckpt
iter 000010/000283 | nll loss: 7.4023 | 1.0636s per loop
iter 000020/000283 | nll loss: 7.4345 | 0.7295s per loop
iter 000030/000283 | nll loss: 7.2624 | 0.7232s per loop
iter 000040/000283 | nll loss: 7.1065 | 0.7318s per loop
iter 000050/000283 | nll loss: 7.1681 | 0.6906s per loop
iter 000060/000283 | nll loss: 7.1612 | 0.6783s per loop
iter 000070/000283 | nll loss: 7.3469 | 0.6870s per loop
iter 000080/000283 | nll loss: 7.2828 | 0.6864s per loop
iter 000090/000283 | nll loss: 7.2282 | 0.6814s per loop
iter 000100/000283 | nll loss: 7.3448 | 0.6993s per loop
iter 000110/000283 | nll loss: 7.3675 | 0.6795s per loop
iter 000120/000283 | nll loss: 7.1776 | 0.6741s per loop
